2025-06-28T22:11:29.628586 | COH2PKHATR007163412962 4.97% | COH2PKHATR007163412962 4.97%
2025-06-28T22:11:30.065458 | BABYWIPES003700087095 1.97X | BABYWIPES003700087095 1.97X
2025-06-28T22:11:30.473357 | COM4PKSOCK007153413049 4.97% | COM4PKSOCK007153413049 4.97%
2025-06-28T22:11:30.884464 | COM4PKSOCK007153413048 4.97X | COM4PKSOCK007153413048 4.97X
2025-06-28T22:11:31.294691 | 1POPUGOf3004721376373 2.00X | 1POPUGOf3004721376373 2.00X
2025-06-28T22:11:31.702814 | . RS. 003700086358 24.94X | . RS. 003700086358 24.94X
2025-06-28T22:11:32.084089 | DRNMISANML004400000379F 1.488 | DRNMISANML004400000379F 1.488
2025-06-28T22:11:32.519072 | PATRA077898806441 6.97X | PATRA077898806441 6.97X
2025-06-28T22:11:32.519312 | COH3PCSET088861018239 9.44% | COH3PCSET088861018239 9.44%
2025-06-28T22:11:32.519439 | COH3PKBDS088614999361 7.24% | COH3PKBDS088614999361 7.24%
2025-06-28T22:11:32.519557 | COMBDS 088614999362 1.24% | COMBDS 088614999362 1.24%
2025-06-28T22:11:32.519690 | DRSMITHS 030178033003 T.97N | DRSMITHS 030178033003 T.97N
2025-06-28T22:11:32.519829 | COH2PKHATR007163412962 4.97% | COH2PKHATR007163412962 4.97%
2025-06-28T22:11:32.519956 | BABYWIPES003700087095 1.97X | BABYWIPES003700087095 1.97X
2025-06-28T22:11:32.520070 | COM4PKSOCK007153413049 4.97% | COM4PKSOCK007153413049 4.97%
2025-06-28T22:11:32.520208 | COM4PKSOCK007153413048 4.97X | COM4PKSOCK007153413048 4.97X
2025-06-28T22:11:32.520325 | 1POPUGOf3004721376373 2.00X | 1POPUGOf3004721376373 2.00X
2025-06-28T22:11:32.520441 | . RS. 003700086358 24.94X | . RS. 003700086358 24.94X
2025-06-28T22:11:32.520764 | DRNMISANML004400000379F 1.488 | DRNMISANML004400000379F 1.488
2025-06-28T22:11:32.520895 | PATRA077898806441 6.97X | PATRA077898806441 6.97X
